iter	Logloss
957	0.3402632149
958	0.3402576468
959	0.3401366464
960	0.3400667431
961	0.3399424467
962	0.3397764148
963	0.3396957743
964	0.3395692029
965	0.3394118557
966	0.3393515992
967	0.3392399678
968	0.3390687478
969	0.3389653757
970	0.3388782329
971	0.3387949507
972	0.3386695984
973	0.3385622925
974	0.3384701668
975	0.3383817778
976	0.3382571097
977	0.3381236809
978	0.3380660603
979	0.3379900157
980	0.337899176
981	0.3378226585
982	0.3376952403
983	0.3375953838
984	0.3374726214
985	0.3373689357
986	0.3373641722
987	0.3373370194
988	0.3372320949
989	0.3371639873
990	0.3370356345
991	0.3369025928
992	0.3368562182
993	0.3367483986
994	0.3366489872
995	0.3364527626
996	0.336338523
997	0.3362425073
998	0.3361651747
999	0.3360446998
